Equipment number;CNB0100003974;;;Life(%);94
Time;Eq. NO2 (oxidant gases) Level (µg/m3);Bat.(mV) ;Temp. °C;Humidity %;
21/06/2018 08:33:00;13.398;4120;25;53;
21/06/2018 08:34:00;17.226;4120;25;54;
21/06/2018 08:35:00;11.484;4120;25;54;
21/06/2018 08:36:00;3.828;4120;25;54;
21/06/2018 08:37:00;0;4120;25;54;
21/06/2018 08:38:00;17.226;4120;25;53;
21/06/2018 08:39:00;19.14;4120;25;53;
21/06/2018 08:40:00;0;4120;25;51;
21/06/2018 08:41:00;0;4120;25;49;
21/06/2018 08:42:00;9.57;4120;24;49;
21/06/2018 08:43:00;22.968;4120;24;50;
21/06/2018 08:44:00;17.226;4120;24;51;
21/06/2018 08:45:00;42.108;4120;23;52;
21/06/2018 08:46:00;40.194;4120;23;53;
21/06/2018 08:47:00;28.71;4120;22;54;
21/06/2018 08:48:00;32.538;4120;22;56;
21/06/2018 08:49:00;32.538;4120;21;57;
21/06/2018 08:50:00;44.022;4120;21;59;
21/06/2018 08:51:00;32.538;4120;20;60;
21/06/2018 08:52:00;38.28;4120;20;61;
21/06/2018 08:53:00;11.484;4120;20;62;
21/06/2018 08:54:00;22.968;4120;20;61;
21/06/2018 08:55:00;19.14;4120;20;60;
21/06/2018 08:56:00;19.14;4120;20;61;
21/06/2018 08:57:00;26.796;4120;19;63;
21/06/2018 08:58:00;40.194;4120;20;63;
21/06/2018 08:59:00;76.56;4120;20;63;
21/06/2018 09:00:00;32.538;4120;21;64;
21/06/2018 09:01:00;1.914;4120;21;63;
21/06/2018 09:02:00;3.828;4120;21;61;
21/06/2018 09:03:00;32.538;4120;21;61;
21/06/2018 09:04:00;0;4120;22;58;
21/06/2018 09:05:00;0;4120;22;57;
21/06/2018 09:06:00;3.828;4120;22;56;
21/06/2018 09:07:00;1.914;4120;22;55;
21/06/2018 09:08:00;3.828;4120;23;55;
21/06/2018 09:09:00;3.828;4120;23;54;
21/06/2018 09:10:00;7.656;4120;23;54;
21/06/2018 09:11:00;5.742;4120;23;54;
21/06/2018 09:12:00;5.742;4120;23;53;
21/06/2018 09:13:00;5.742;4120;23;53;
21/06/2018 09:14:00;7.656;4120;23;53;
21/06/2018 09:15:00;3.828;4120;24;52;
21/06/2018 09:16:00;5.742;4120;24;52;
21/06/2018 09:17:00;7.656;4120;24;52;
21/06/2018 09:18:00;9.57;4120;24;51;
21/06/2018 09:19:00;9.57;4120;24;51;
21/06/2018 09:20:00;13.398;4120;24;51;
21/06/2018 09:21:00;15.312;4120;24;51;
21/06/2018 09:22:00;13.398;4120;24;51;
21/06/2018 09:23:00;13.398;4120;25;51;
21/06/2018 09:24:00;15.312;4120;25;50;
21/06/2018 09:25:00;13.398;4120;25;50;
21/06/2018 09:26:00;13.398;4120;25;50;
21/06/2018 09:27:00;7.656;4120;25;50;
21/06/2018 09:28:00;11.484;4120;25;49;
21/06/2018 09:29:00;13.398;4120;25;49;
21/06/2018 09:30:00;17.226;4120;25;49;
21/06/2018 09:31:00;17.226;4120;25;49;
21/06/2018 09:32:00;19.14;4120;25;49;
21/06/2018 09:33:00;19.14;4120;25;49;
21/06/2018 09:34:00;15.312;4120;25;49;
21/06/2018 09:35:00;15.312;4120;25;49;
21/06/2018 09:36:00;13.398;4120;26;49;
21/06/2018 09:37:00;13.398;4120;26;48;
21/06/2018 09:38:00;15.312;4120;26;48;
21/06/2018 09:39:00;15.312;4120;26;48;
21/06/2018 09:40:00;13.398;4120;26;48;
21/06/2018 09:41:00;13.398;4120;26;48;
21/06/2018 09:42:00;19.14;4120;26;47;
21/06/2018 09:43:00;17.226;4120;26;47;
21/06/2018 09:44:00;15.312;4100;26;47;
21/06/2018 09:45:00;15.312;4100;26;47;
21/06/2018 09:46:00;13.398;4100;26;47;
21/06/2018 09:47:00;17.226;4100;26;47;
21/06/2018 09:48:00;15.312;4100;26;47;
21/06/2018 09:49:00;15.312;4100;26;46;
21/06/2018 09:50:00;15.312;4100;26;46;
21/06/2018 09:51:00;15.312;4100;26;46;
21/06/2018 09:52:00;19.14;4100;26;46;
21/06/2018 09:53:00;15.312;4100;26;46;
21/06/2018 09:54:00;15.312;4100;26;46;
21/06/2018 09:55:00;19.14;4100;26;46;
21/06/2018 09:56:00;19.14;4100;26;45;
21/06/2018 09:57:00;17.226;4100;26;45;
21/06/2018 09:58:00;15.312;4100;26;45;
21/06/2018 09:59:00;19.14;4100;26;45;
21/06/2018 10:00:00;19.14;4100;26;45;
21/06/2018 10:01:00;21.054;4100;26;45;
21/06/2018 10:02:00;24.882;4100;26;45;
21/06/2018 10:03:00;17.226;4100;26;45;
21/06/2018 10:04:00;17.226;4100;26;45;
21/06/2018 10:05:00;21.054;4100;26;45;
21/06/2018 10:06:00;24.882;4100;26;45;
21/06/2018 10:07:00;21.054;4100;26;45;
21/06/2018 10:08:00;17.226;4100;26;45;
21/06/2018 10:09:00;21.054;4100;26;45;
21/06/2018 10:10:00;28.71;4100;27;45;
21/06/2018 10:11:00;28.71;4100;27;45;
21/06/2018 10:12:00;21.054;4100;27;45;
21/06/2018 10:13:00;21.054;4100;27;45;
21/06/2018 10:14:00;21.054;4100;27;45;
21/06/2018 10:15:00;19.14;4100;27;45;
21/06/2018 10:16:00;19.14;4100;27;44;
21/06/2018 10:17:00;21.054;4100;27;44;
21/06/2018 10:18:00;15.312;4100;27;44;
21/06/2018 10:19:00;21.054;4100;27;44;
21/06/2018 10:20:00;21.054;4100;27;44;
21/06/2018 10:21:00;17.226;4100;27;44;
21/06/2018 10:22:00;17.226;4100;27;44;
21/06/2018 10:23:00;21.054;4100;27;44;
21/06/2018 10:24:00;17.226;4100;27;44;
21/06/2018 10:25:00;17.226;4100;27;44;
21/06/2018 10:26:00;21.054;4100;27;44;
21/06/2018 10:27:00;17.226;4100;27;44;
21/06/2018 10:28:00;17.226;4100;27;43;
21/06/2018 10:29:00;15.312;4100;27;43;
21/06/2018 10:30:00;15.312;4100;27;43;
21/06/2018 10:31:00;15.312;4100;27;43;
21/06/2018 10:32:00;19.14;4100;27;43;
21/06/2018 10:33:00;13.398;4100;27;43;
21/06/2018 10:34:00;15.312;4100;27;43;
21/06/2018 10:35:00;9.57;4100;27;43;
21/06/2018 10:36:00;19.14;4100;27;42;
21/06/2018 10:37:00;13.398;4100;27;42;
21/06/2018 10:38:00;13.398;4100;27;42;
21/06/2018 10:39:00;15.312;4100;27;42;
21/06/2018 10:40:00;15.312;4100;27;42;
21/06/2018 10:41:00;19.14;4100;27;42;
21/06/2018 10:42:00;17.226;4100;27;42;
21/06/2018 10:43:00;11.484;4100;27;42;
21/06/2018 10:44:00;11.484;4100;27;42;
21/06/2018 10:45:00;13.398;4100;27;42;
21/06/2018 10:46:00;13.398;4100;27;41;
21/06/2018 10:47:00;15.312;4100;27;41;
21/06/2018 10:48:00;17.226;4100;27;41;
21/06/2018 10:49:00;19.14;4100;27;41;
21/06/2018 10:50:00;24.882;4100;27;41;
21/06/2018 10:51:00;22.968;4100;27;41;
21/06/2018 10:52:00;17.226;4100;27;41;
21/06/2018 10:53:00;15.312;4100;27;41;
21/06/2018 10:54:00;19.14;4100;27;41;
21/06/2018 10:55:00;17.226;4100;27;41;
21/06/2018 10:56:00;15.312;4100;27;41;
21/06/2018 10:57:00;17.226;4100;27;40;
21/06/2018 10:58:00;15.312;4100;27;40;
21/06/2018 10:59:00;15.312;4100;27;40;
21/06/2018 11:00:00;13.398;4100;27;40;
21/06/2018 11:01:00;17.226;4100;27;40;
21/06/2018 11:02:00;22.968;4100;27;40;
21/06/2018 11:03:00;15.312;4100;27;40;
21/06/2018 11:04:00;15.312;4100;27;40;
21/06/2018 11:05:00;15.312;4100;28;40;
21/06/2018 11:06:00;19.14;4100;28;40;
21/06/2018 11:07:00;15.312;4100;28;40;
21/06/2018 11:08:00;19.14;4100;28;40;
21/06/2018 11:09:00;21.054;4100;28;40;
21/06/2018 11:10:00;19.14;4100;28;40;
21/06/2018 11:11:00;13.398;4100;28;39;
21/06/2018 11:12:00;19.14;4100;28;39;
21/06/2018 11:13:00;17.226;4080;28;39;
21/06/2018 11:14:00;17.226;4080;28;39;
21/06/2018 11:15:00;17.226;4080;28;39;
21/06/2018 11:16:00;21.054;4080;28;39;
21/06/2018 11:17:00;17.226;4080;28;39;
21/06/2018 11:18:00;15.312;4080;28;39;
21/06/2018 11:19:00;15.312;4080;28;39;
21/06/2018 11:20:00;19.14;4080;28;39;
21/06/2018 11:21:00;17.226;4080;28;39;
21/06/2018 11:22:00;22.968;4080;28;39;
21/06/2018 11:23:00;17.226;4080;28;39;
21/06/2018 11:24:00;19.14;4080;28;39;
21/06/2018 11:25:00;21.054;4080;28;39;
21/06/2018 11:26:00;13.398;4080;28;39;
21/06/2018 11:27:00;21.054;4080;28;39;
21/06/2018 11:28:00;19.14;4080;28;39;
21/06/2018 11:29:00;17.226;4080;28;39;
21/06/2018 11:30:00;19.14;4080;28;39;
21/06/2018 11:31:00;19.14;4080;28;39;
21/06/2018 11:32:00;15.312;4080;28;38;
21/06/2018 11:33:00;22.968;4080;28;38;
21/06/2018 11:34:00;19.14;4080;28;39;
21/06/2018 11:35:00;11.484;4080;28;38;
21/06/2018 11:36:00;21.054;4080;28;38;
21/06/2018 11:37:00;13.398;4080;28;38;
21/06/2018 11:38:00;17.226;4080;28;38;
21/06/2018 11:39:00;22.968;4080;28;38;
21/06/2018 11:40:00;21.054;4080;28;38;
21/06/2018 11:41:00;22.968;4080;28;38;
21/06/2018 11:42:00;19.14;4080;28;38;
21/06/2018 11:43:00;21.054;4080;28;38;
21/06/2018 11:44:00;21.054;4080;28;38;
21/06/2018 11:45:00;21.054;4080;28;38;
21/06/2018 11:46:00;22.968;4080;28;38;
21/06/2018 11:47:00;21.054;4080;28;38;
21/06/2018 11:48:00;21.054;4080;28;38;
21/06/2018 11:49:00;13.398;4080;28;38;
21/06/2018 11:50:00;17.226;4080;28;38;
21/06/2018 11:51:00;11.484;4080;28;37;
21/06/2018 11:52:00;17.226;4080;28;37;
21/06/2018 11:53:00;13.398;4080;28;37;
21/06/2018 11:54:00;19.14;4080;28;37;
21/06/2018 11:55:00;17.226;4080;28;37;
21/06/2018 11:56:00;17.226;4080;28;37;
21/06/2018 11:57:00;21.054;4080;28;37;
21/06/2018 11:58:00;17.226;4080;28;37;
21/06/2018 11:59:00;21.054;4080;28;37;
21/06/2018 12:00:00;21.054;4080;28;37;
21/06/2018 12:01:00;13.398;4080;28;37;
21/06/2018 12:02:00;21.054;4080;28;36;
21/06/2018 12:03:00;19.14;4080;28;36;
21/06/2018 12:04:00;17.226;4060;28;36;
21/06/2018 12:05:00;21.054;4060;28;36;
21/06/2018 12:06:00;22.968;4080;28;36;
21/06/2018 12:07:00;30.624;4080;28;36;
21/06/2018 12:08:00;24.882;4080;28;36;
21/06/2018 12:09:00;32.538;4080;28;36;
21/06/2018 12:10:00;38.28;4060;28;36;
21/06/2018 12:11:00;36.366;4060;28;36;
21/06/2018 12:12:00;21.054;4060;27;36;
21/06/2018 12:13:00;28.71;4060;27;34;
21/06/2018 12:14:00;32.538;4060;26;35;
21/06/2018 12:15:00;21.054;4060;26;35;
21/06/2018 12:16:00;80.388;4060;25;36;
21/06/2018 12:17:00;65.076;4060;25;37;
21/06/2018 12:18:00;15.312;4060;25;37;
21/06/2018 12:19:00;40.194;4060;25;37;
21/06/2018 12:20:00;40.194;4060;24;38;
21/06/2018 12:21:00;51.678;4060;24;38;
21/06/2018 12:22:00;59.334;4060;24;39;
21/06/2018 12:23:00;70.818;4060;25;39;
21/06/2018 12:24:00;66.99;4060;25;40;
21/06/2018 12:25:00;42.108;4060;25;42;
21/06/2018 12:26:00;28.71;4060;25;42;
21/06/2018 12:27:00;26.796;4060;25;42;
21/06/2018 12:28:00;13.398;4060;25;42;
21/06/2018 12:29:00;5.742;4060;26;42;
21/06/2018 12:30:00;21.054;4060;26;43;
21/06/2018 12:31:00;0;4060;26;43;
21/06/2018 12:32:00;0;4060;26;42;
21/06/2018 12:33:00;1.914;4060;26;41;
21/06/2018 12:34:00;1.914;4060;26;41;
21/06/2018 12:35:00;1.914;4060;26;40;
21/06/2018 12:36:00;5.742;4060;26;40;
21/06/2018 12:37:00;9.57;4060;26;40;
21/06/2018 12:38:00;5.742;4060;26;40;
21/06/2018 12:39:00;13.398;4060;26;40;
21/06/2018 12:40:00;3.828;4060;26;40;
21/06/2018 12:41:00;3.828;4060;26;40;
21/06/2018 12:42:00;7.656;4060;27;40;
21/06/2018 12:43:00;5.742;4060;27;40;
21/06/2018 12:44:00;5.742;4060;27;39;
21/06/2018 12:45:00;9.57;4060;27;39;
21/06/2018 12:46:00;13.398;4060;27;39;
21/06/2018 12:47:00;11.484;4060;27;39;
21/06/2018 12:48:00;5.742;4060;27;39;
21/06/2018 12:49:00;5.742;4060;27;39;
21/06/2018 12:50:00;13.398;4060;27;39;
21/06/2018 12:51:00;9.57;4060;27;39;
21/06/2018 12:52:00;9.57;4060;27;39;
21/06/2018 12:53:00;3.828;4060;27;38;
21/06/2018 12:54:00;3.828;4060;27;38;
21/06/2018 12:55:00;7.656;4060;27;38;
21/06/2018 12:56:00;15.312;4060;27;38;
21/06/2018 12:57:00;5.742;4060;27;38;
21/06/2018 12:58:00;9.57;4060;27;38;
21/06/2018 12:59:00;7.656;4060;27;38;
21/06/2018 13:00:00;9.57;4060;27;38;
21/06/2018 13:01:00;17.226;4060;27;38;
21/06/2018 13:02:00;9.57;4060;27;38;
21/06/2018 13:03:00;13.398;4060;27;38;
21/06/2018 13:04:00;1.914;4060;27;38;
21/06/2018 13:05:00;13.398;4060;27;38;
21/06/2018 13:06:00;9.57;4060;27;38;
21/06/2018 13:07:00;3.828;4060;27;38;
21/06/2018 13:08:00;7.656;4060;27;38;
21/06/2018 13:09:00;11.484;4060;28;38;
21/06/2018 13:10:00;51.678;4060;28;38;
21/06/2018 13:11:00;0;4060;27;35;
21/06/2018 13:12:00;17.226;4060;26;33;
21/06/2018 13:13:00;19.14;4060;26;34;
21/06/2018 13:14:00;22.968;4040;25;34;
21/06/2018 13:15:00;28.71;4040;25;34;
21/06/2018 13:16:00;55.506;4040;24;36;
21/06/2018 13:17:00;51.678;4040;24;37;
21/06/2018 13:18:00;57.42;4040;24;37;
21/06/2018 13:19:00;42.108;4040;24;37;
21/06/2018 13:20:00;19.14;4040;23;36;
21/06/2018 13:21:00;86.13;4040;23;37;
21/06/2018 13:22:00;133.98;4040;24;40;
21/06/2018 13:23:00;19.14;4040;24;42;
21/06/2018 13:24:00;5.742;4040;24;41;
21/06/2018 13:25:00;0;4040;25;39;
21/06/2018 13:26:00;3.828;4040;25;38;
21/06/2018 13:27:00;9.57;4040;25;38;
21/06/2018 13:28:00;5.742;4040;25;38;
21/06/2018 13:29:00;5.742;4040;25;38;
21/06/2018 13:30:00;7.656;4040;25;37;
21/06/2018 13:31:00;5.742;4040;25;37;
21/06/2018 13:32:00;5.742;4040;25;37;
21/06/2018 13:33:00;5.742;4040;25;37;
21/06/2018 13:34:00;3.828;4040;25;37;
21/06/2018 13:35:00;3.828;4040;26;37;
21/06/2018 13:36:00;5.742;4040;26;37;
21/06/2018 13:37:00;7.656;4040;26;37;
21/06/2018 13:38:00;5.742;4040;26;36;
21/06/2018 13:39:00;5.742;4040;26;36;
21/06/2018 13:40:00;7.656;4040;26;36;
21/06/2018 13:41:00;7.656;4040;26;36;
21/06/2018 13:42:00;5.742;4040;26;36;
21/06/2018 13:43:00;9.57;4040;26;36;
21/06/2018 13:44:00;7.656;4040;26;36;
21/06/2018 13:45:00;9.57;4040;26;36;
21/06/2018 13:46:00;9.57;4040;26;36;
21/06/2018 13:47:00;11.484;4040;27;36;
21/06/2018 13:48:00;9.57;4040;27;35;
21/06/2018 13:49:00;11.484;4040;27;35;
21/06/2018 13:50:00;7.656;4040;27;35;
21/06/2018 13:51:00;1.914;4040;27;35;
21/06/2018 13:52:00;9.57;4040;27;35;
21/06/2018 13:53:00;15.312;4040;27;35;
21/06/2018 13:54:00;15.312;4040;27;35;
21/06/2018 13:55:00;17.226;4040;27;35;
21/06/2018 13:56:00;13.398;4040;27;34;
21/06/2018 13:57:00;9.57;4040;27;34;
21/06/2018 13:58:00;17.226;4040;27;34;
21/06/2018 13:59:00;19.14;4040;27;34;
21/06/2018 14:00:00;17.226;4040;27;34;
21/06/2018 14:01:00;15.312;4040;27;34;
21/06/2018 14:02:00;15.312;4040;27;34;
21/06/2018 14:03:00;13.398;4040;27;34;
21/06/2018 14:04:00;17.226;4040;27;34;
21/06/2018 14:05:00;7.656;4040;27;34;
21/06/2018 14:06:00;13.398;4040;27;34;
21/06/2018 14:07:00;15.312;4040;27;34;
21/06/2018 14:08:00;11.484;4040;27;34;
21/06/2018 14:09:00;13.398;4040;28;34;
21/06/2018 14:10:00;15.312;4040;28;33;
21/06/2018 14:11:00;11.484;4040;28;33;
21/06/2018 14:12:00;13.398;4040;28;33;
21/06/2018 14:13:00;13.398;4040;28;33;
21/06/2018 14:14:00;19.14;4040;28;33;
21/06/2018 14:15:00;15.312;4040;28;33;
21/06/2018 14:16:00;19.14;4040;28;33;
21/06/2018 14:17:00;17.226;4040;28;33;
21/06/2018 14:18:00;15.312;4040;28;33;
21/06/2018 14:19:00;13.398;4040;28;33;
21/06/2018 14:20:00;15.312;4040;28;33;
21/06/2018 14:21:00;11.484;4040;28;33;
21/06/2018 14:22:00;17.226;4040;28;33;
21/06/2018 14:23:00;15.312;4040;28;33;
21/06/2018 14:24:00;13.398;4040;28;33;
21/06/2018 14:25:00;11.484;4040;28;33;
21/06/2018 14:26:00;15.312;4040;28;33;
21/06/2018 14:27:00;9.57;4040;28;33;
21/06/2018 14:28:00;17.226;4040;28;33;
21/06/2018 14:29:00;13.398;4040;28;33;
21/06/2018 14:30:00;13.398;4040;28;33;
21/06/2018 14:31:00;7.656;4040;28;33;
21/06/2018 14:32:00;11.484;4040;28;32;
21/06/2018 14:33:00;11.484;4040;28;32;
21/06/2018 14:34:00;15.312;4040;28;32;
21/06/2018 14:35:00;13.398;4040;28;32;
21/06/2018 14:36:00;11.484;4040;28;32;
21/06/2018 14:37:00;13.398;4040;28;32;
21/06/2018 14:38:00;11.484;4040;28;32;
21/06/2018 14:39:00;21.054;4040;28;32;
21/06/2018 14:40:00;11.484;4040;28;32;
21/06/2018 14:41:00;17.226;4040;28;32;
21/06/2018 14:42:00;17.226;4040;28;32;
21/06/2018 14:43:00;13.398;4040;28;32;
21/06/2018 14:44:00;19.14;4040;28;32;
21/06/2018 14:45:00;13.398;4040;28;32;
21/06/2018 14:46:00;11.484;4040;28;33;
21/06/2018 14:47:00;11.484;4040;28;32;
21/06/2018 14:48:00;13.398;4040;28;32;
21/06/2018 14:49:00;11.484;4040;28;32;
21/06/2018 14:50:00;15.312;4040;28;32;
21/06/2018 14:51:00;11.484;4040;28;32;
21/06/2018 14:52:00;13.398;4040;28;32;
21/06/2018 14:53:00;11.484;4040;28;32;
21/06/2018 14:54:00;15.312;4040;28;32;
21/06/2018 14:55:00;17.226;4020;28;32;
21/06/2018 14:56:00;15.312;4020;28;32;
21/06/2018 14:57:00;19.14;4040;28;32;
21/06/2018 14:58:00;11.484;4040;28;32;
21/06/2018 14:59:00;22.968;4020;28;32;
21/06/2018 15:00:00;13.398;4020;28;32;
21/06/2018 15:01:00;9.57;4020;28;31;
21/06/2018 15:02:00;17.226;4020;28;31;
21/06/2018 15:03:00;19.14;4020;28;31;
21/06/2018 15:04:00;19.14;4020;28;31;
21/06/2018 15:05:00;17.226;4020;28;32;
21/06/2018 15:06:00;17.226;4020;28;32;
21/06/2018 15:07:00;17.226;4020;28;31;
21/06/2018 15:08:00;9.57;4020;28;31;
21/06/2018 15:09:00;17.226;4020;28;31;
21/06/2018 15:10:00;19.14;4020;28;31;
21/06/2018 15:11:00;17.226;4020;28;31;
21/06/2018 15:12:00;11.484;4020;28;31;
21/06/2018 15:13:00;19.14;4020;28;31;
21/06/2018 15:14:00;17.226;4020;28;31;
21/06/2018 15:15:00;19.14;4020;28;31;
21/06/2018 15:16:00;17.226;4020;28;31;
21/06/2018 15:17:00;19.14;4020;28;32;
21/06/2018 15:18:00;17.226;4020;28;32;
21/06/2018 15:19:00;13.398;4020;28;32;
21/06/2018 15:20:00;13.398;4020;28;32;
21/06/2018 15:21:00;15.312;4020;28;32;
21/06/2018 15:22:00;17.226;4020;28;32;
21/06/2018 15:23:00;17.226;4020;28;32;
21/06/2018 15:24:00;11.484;4020;28;32;
21/06/2018 15:25:00;17.226;4020;28;32;
21/06/2018 15:26:00;17.226;4020;28;32;
21/06/2018 15:27:00;15.312;4020;28;32;
21/06/2018 15:28:00;13.398;4020;28;32;
21/06/2018 15:29:00;9.57;4020;28;32;
21/06/2018 15:30:00;7.656;4020;28;32;
21/06/2018 15:31:00;5.742;4020;28;32;
21/06/2018 15:32:00;5.742;4020;28;31;
21/06/2018 15:33:00;13.398;4020;28;30;
21/06/2018 15:34:00;13.398;4020;28;30;
21/06/2018 15:35:00;24.882;4020;28;30;
21/06/2018 15:36:00;17.226;4020;28;31;
21/06/2018 15:37:00;19.14;4020;28;31;
21/06/2018 15:38:00;11.484;4020;28;30;
21/06/2018 15:39:00;17.226;4020;28;30;
21/06/2018 15:40:00;19.14;4020;28;31;
21/06/2018 15:41:00;15.312;4020;28;31;
21/06/2018 15:42:00;19.14;4020;28;31;
21/06/2018 15:43:00;9.57;4020;28;31;
21/06/2018 15:44:00;13.398;4020;28;31;
21/06/2018 15:45:00;7.656;4020;28;31;
21/06/2018 15:46:00;11.484;4020;28;30;
21/06/2018 15:47:00;13.398;4020;28;30;
21/06/2018 15:48:00;7.656;4020;28;30;
21/06/2018 15:49:00;15.312;4020;28;29;
21/06/2018 15:50:00;24.882;4020;28;30;
21/06/2018 15:51:00;19.14;4020;28;30;
21/06/2018 15:52:00;17.226;4020;28;30;
21/06/2018 15:53:00;13.398;4020;28;30;
21/06/2018 15:54:00;15.312;4020;28;30;
21/06/2018 15:55:00;13.398;4020;28;30;
21/06/2018 15:56:00;13.398;4020;28;29;
21/06/2018 15:57:00;15.312;4020;28;29;
21/06/2018 15:58:00;15.312;4020;28;30;
21/06/2018 15:59:00;21.054;4020;28;30;
21/06/2018 16:00:00;11.484;4020;28;30;
21/06/2018 16:01:00;15.312;4020;28;30;
21/06/2018 16:02:00;17.226;4020;28;30;
21/06/2018 16:03:00;11.484;4020;28;30;
21/06/2018 16:04:00;19.14;4020;28;30;
21/06/2018 16:05:00;13.398;4020;28;30;
21/06/2018 16:06:00;15.312;4020;28;30;
21/06/2018 16:07:00;11.484;4020;28;30;
21/06/2018 16:08:00;17.226;4020;28;30;
21/06/2018 16:09:00;11.484;4020;28;30;
21/06/2018 16:10:00;13.398;4020;28;30;
21/06/2018 16:11:00;21.054;4020;28;30;
21/06/2018 16:12:00;9.57;4020;28;30;
21/06/2018 16:13:00;30.624;4020;28;30;
21/06/2018 16:14:00;13.398;4020;27;30;
21/06/2018 16:15:00;19.14;4020;27;30;
21/06/2018 16:16:00;15.312;4020;27;30;
21/06/2018 16:17:00;21.054;4000;27;30;
21/06/2018 16:18:00;17.226;4020;27;30;
21/06/2018 16:19:00;19.14;4020;27;30;
21/06/2018 16:20:00;13.398;4000;27;30;
21/06/2018 16:21:00;19.14;4020;27;30;
21/06/2018 16:22:00;17.226;4000;27;30;
21/06/2018 16:23:00;15.312;4000;27;30;
21/06/2018 16:24:00;13.398;4000;27;30;
21/06/2018 16:25:00;15.312;4000;27;30;
21/06/2018 16:26:00;15.312;4000;27;30;
21/06/2018 16:27:00;17.226;4000;27;30;
21/06/2018 16:28:00;17.226;4000;27;30;
21/06/2018 16:29:00;17.226;4000;27;30;
21/06/2018 16:30:00;13.398;4000;27;30;
21/06/2018 16:31:00;17.226;4000;27;30;
21/06/2018 16:32:00;7.656;4000;27;30;
21/06/2018 16:33:00;21.054;4000;27;29;
21/06/2018 16:34:00;19.14;4000;27;30;
21/06/2018 16:35:00;13.398;4000;27;30;
21/06/2018 16:36:00;7.656;4000;27;30;
21/06/2018 16:37:00;13.398;4000;27;30;
21/06/2018 16:38:00;11.484;4000;27;30;
21/06/2018 16:39:00;15.312;4000;27;30;
21/06/2018 16:40:00;13.398;4000;27;30;
21/06/2018 16:41:00;13.398;4000;27;30;
21/06/2018 16:42:00;13.398;4000;27;30;
21/06/2018 16:43:00;15.312;4000;27;30;
21/06/2018 16:44:00;13.398;4000;28;30;
21/06/2018 16:45:00;11.484;4000;28;30;
21/06/2018 16:46:00;11.484;4000;28;30;
21/06/2018 16:47:00;11.484;4000;28;30;
21/06/2018 16:48:00;13.398;4000;28;30;
21/06/2018 16:49:00;17.226;4000;28;30;
21/06/2018 16:50:00;11.484;4000;28;30;
21/06/2018 16:51:00;11.484;4000;28;29;
21/06/2018 16:52:00;17.226;4000;28;29;
21/06/2018 16:53:00;19.14;4000;28;29;
21/06/2018 16:54:00;17.226;4000;28;30;
21/06/2018 16:55:00;17.226;4000;28;30;
21/06/2018 16:56:00;17.226;4000;28;30;
21/06/2018 16:57:00;15.312;4000;28;30;
21/06/2018 16:58:00;19.14;4000;28;30;
21/06/2018 16:59:00;15.312;4000;28;30;
21/06/2018 17:00:00;19.14;4000;28;30;
21/06/2018 17:01:00;17.226;4000;28;30;
21/06/2018 17:02:00;19.14;4000;28;30;
21/06/2018 17:03:00;17.226;4000;28;30;
21/06/2018 17:04:00;13.398;4000;28;30;
21/06/2018 17:05:00;22.968;4000;28;29;
21/06/2018 17:06:00;5.742;4000;28;29;
21/06/2018 17:07:00;26.796;4000;28;29;
21/06/2018 17:08:00;17.226;4000;27;29;
21/06/2018 17:09:00;28.71;4000;27;29;
21/06/2018 17:10:00;21.054;4000;27;29;
21/06/2018 17:11:00;22.968;4000;27;29;
21/06/2018 17:12:00;28.71;4000;27;29;
21/06/2018 17:13:00;21.054;4000;27;29;
21/06/2018 17:14:00;13.398;4000;27;29;
21/06/2018 17:15:00;7.656;4000;27;29;
21/06/2018 17:16:00;11.484;4000;27;28;
21/06/2018 17:17:00;15.312;4000;27;29;
21/06/2018 17:18:00;17.226;4000;26;29;
21/06/2018 17:19:00;13.398;4000;26;29;
21/06/2018 17:20:00;17.226;4000;26;29;
21/06/2018 17:21:00;21.054;4000;26;29;
21/06/2018 17:22:00;17.226;4000;26;29;
21/06/2018 17:23:00;9.57;4000;26;30;
21/06/2018 17:24:00;19.14;4000;26;29;
21/06/2018 17:25:00;17.226;4000;26;30;
21/06/2018 17:26:00;13.398;4000;26;30;
21/06/2018 17:27:00;17.226;4000;26;30;
21/06/2018 17:28:00;11.484;4000;26;30;
21/06/2018 17:29:00;9.57;4000;25;30;
21/06/2018 17:30:00;15.312;4000;25;30;
21/06/2018 17:31:00;9.57;4000;25;30;
21/06/2018 17:32:00;13.398;4000;25;30;
21/06/2018 17:33:00;17.226;4000;25;30;
21/06/2018 17:34:00;9.57;4000;25;30;
21/06/2018 17:35:00;15.312;4000;25;30;
21/06/2018 17:36:00;9.57;4000;25;30;
21/06/2018 17:37:00;9.57;3980;25;30;
21/06/2018 17:38:00;5.742;4000;25;30;
21/06/2018 17:39:00;3.828;4000;25;30;
21/06/2018 17:40:00;5.742;3980;25;30;
21/06/2018 17:41:00;5.742;3980;25;30;
21/06/2018 17:42:00;13.398;3980;25;30;
21/06/2018 17:43:00;17.226;3980;25;30;
21/06/2018 17:44:00;7.656;3980;25;30;
21/06/2018 17:45:00;15.312;3980;25;30;
21/06/2018 17:46:00;9.57;3980;25;30;
21/06/2018 17:47:00;9.57;3980;25;30;
21/06/2018 17:48:00;13.398;3980;25;30;
21/06/2018 17:49:00;15.312;3980;25;30;
