id, timestamp, node_id, node_name, gps_lat, gps_lng, gps_alt, temperatre, humidity, pressure, pm2.5, pm10, pm1.0, formaldehyde, no2,bc
36301,2018-03-30 04:08:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.1,0,0,0,,,
36303,2018-03-30 04:06:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.1,0,0,0,,,
36306,2018-03-30 04:04:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.4,983.1,0,0,0,,,
36307,2018-03-30 04:03:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.1,0,0,0,,,
36310,2018-03-30 04:01:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.2,0,0,0,,,
36311,2018-03-30 03:59:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.2,0,1,0,,,
36313,2018-03-30 03:58:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.5,983.2,0,0,0,,,
36317,2018-03-30 03:56:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.2,0,0,0,,,
36319,2018-03-30 03:54:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,983.3,0,0,0,,,
36322,2018-03-30 03:53:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.5,983.3,0,0,0,,,
36324,2018-03-30 03:51:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.6, 21.4,983.4,0,0,0,,,
36327,2018-03-30 03:49:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,983.4,0,1,0,,,
36330,2018-03-30 03:48:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.3,0,0,0,,,
36332,2018-03-30 03:44:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.4,0,0,0,,,
36333,2018-03-30 03:46:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.4,0,0,0,,,
36335,2018-03-30 03:43:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.4,983.5,0,0,0,,,
36338,2018-03-30 03:41:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.5,0,0,0,,,
36340,2018-03-30 03:39:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,983.5,0,0,0,,,
36341,2018-03-30 03:38:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.4,983.4,0,0,0,,,
36344,2018-03-30 03:36:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.4,0,0,0,,,
36346,2018-03-30 03:34:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.5,0,0,0,,,
36349,2018-03-30 03:33:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.5,0,0,0,,,
36352,2018-03-30 03:31:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.5,0,0,0,,,
36356,2018-03-30 01:59:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.3,0,0,0,,,
36358,2018-03-30 01:58:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,984.3,0,1,0,,,
36363,2018-03-30 01:56:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.4,0,0,0,,,
36364,2018-03-30 01:54:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.4,0,0,0,,,
36365,2018-03-30 01:53:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.4,0,0,0,,,
36370,2018-03-30 01:51:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,984.4,0,1,0,,,
36374,2018-03-30 01:49:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,984.4,0,0,0,,,
36376,2018-03-30 01:48:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,984.4,0,0,0,,,
36378,2018-03-30 01:46:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,984.4,0,0,0,,,
36380,2018-03-30 01:44:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 26, 21.8,984.4,0,0,0,,,
36382,2018-03-30 01:43:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.4,0,0,0,,,
36384,2018-03-30 01:41:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 26, 21.7,984.3,0,0,0,,,
36386,2018-03-30 01:39:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.3,0,0,0,,,
36388,2018-03-30 01:38:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.8,984.3,0,0,0,,,
36389,2018-03-30 01:36:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.8,984.4,0,0,0,,,
36392,2018-03-30 01:34:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,984.3,0,0,0,,,
36394,2018-03-30 01:33:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.4,0,0,0,,,
36395,2018-03-30 01:31:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.8,984.3,0,0,0,,,
36398,2018-03-30 01:29:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.8,984.4,0,0,0,,,
36401,2018-03-30 01:28:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,984.4,0,0,0,,,
36405,2018-03-30 01:26:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,984.4,0,0,0,,,
36406,2018-03-30 01:24:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,984.5,0,0,0,,,
36411,2018-03-30 01:23:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 26, 21.8,984.5,0,0,0,,,
36413,2018-03-30 01:21:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.4,0,0,0,,,
36415,2018-03-30 01:19:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.4,0,0,0,,,
36418,2018-03-30 01:18:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.5,0,0,0,,,
36420,2018-03-30 01:16:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 26.1, 21.8,984.5,0,0,0,,,
36422,2018-03-30 01:14:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,984.4,0,0,0,,,
36425,2018-03-30 01:13:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.6,0,0,0,,,
36427,2018-03-30 01:11:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.6,0,0,0,,,
36429,2018-03-30 01:09:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.6,0,0,0,,,
36431,2018-03-30 01:08:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.7,0,0,0,,,
36433,2018-03-30 01:06:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.6,0,0,0,,,
36435,2018-03-30 01:04:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 26, 21.8,984.7,0,0,0,,,
36439,2018-03-30 01:03:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,984.7,0,0,0,,,
36440,2018-03-30 01:01:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,984.6,0,0,0,,,
36442,2018-03-30 00:59:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.7,984.7,0,0,0,,,
36444,2018-03-30 00:58:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.8,984.7,0,0,0,,,
36447,2018-03-30 00:56:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.7,984.6,0,0,0,,,
36450,2018-03-30 00:54:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,984.7,0,0,0,,,
36452,2018-03-30 00:53:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.7,0,0,0,,,
36454,2018-03-30 00:51:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,984.8,0,0,0,,,
36532,2018-04-05 22:00:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 22.2, 23,1016.8,5,6,4,,,
36537,2018-04-05 21:58:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 22.1, 23.2,1016.8,5,5,3,,,
36538,2018-04-05 21:56:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 21.9, 23.2,1016.8,4,5,4,,6,
36540,2018-04-05 21:55:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 21.8, 23.5,1016.8,6,6,4,,,
36544,2018-03-30 03:29:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.6,0,1,0,,,
36545,2018-03-30 03:28:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.6,0,0,0,,,
36548,2018-03-30 03:26:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.7,0,1,0,,,
36550,2018-03-30 03:24:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.7,0,0,0,,,
36552,2018-03-30 03:23:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.6,0,0,0,,,
36554,2018-03-30 03:21:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.6,0,0,0,,,
36555,2018-03-30 03:19:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.6,0,0,0,,,
36558,2018-03-30 03:18:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.6,0,0,0,,,
36561,2018-03-30 03:16:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.7,0,0,0,,,
36566,2018-03-30 03:14:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,983.6,0,1,0,,,
36570,2018-03-30 03:13:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,983.6,0,1,0,,,
36573,2018-03-30 03:11:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.6,983.7,0,0,0,,,
36574,2018-03-30 03:09:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,983.6,0,0,0,,,
36576,2018-03-30 03:08:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,983.7,0,1,0,,,
36579,2018-03-30 03:06:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,983.7,0,0,0,,,
36581,2018-03-30 03:04:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,983.7,0,0,0,,,
36584,2018-03-30 03:03:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,983.7,0,0,0,,,
36586,2018-03-30 03:01:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.7,0,0,0,,,
36588,2018-03-30 02:59:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.8,1,2,0,,,
36590,2018-03-30 02:58:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.5,983.8,0,1,0,,,
36591,2018-03-30 02:56:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 26, 21.7,983.7,0,0,0,,,
36594,2018-03-30 02:54:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, , ,983.8,0,1,0,,,
36596,2018-03-30 02:53:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,983.8,0,0,0,,,
36598,2018-03-30 02:51:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,983.9,0,1,0,,,
36600,2018-03-30 02:49:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,983.9,0,0,0,,,
36602,2018-03-30 02:48:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984,0,1,0,,,
36603,2018-03-30 02:46:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,983.9,0,0,0,,,
36605,2018-03-30 02:44:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984,0,0,0,,,
36610,2018-03-30 02:43:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984,0,0,0,,,
36613,2018-03-30 02:41:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984,0,0,0,,,
36616,2018-03-30 02:39:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984,0,0,0,,,
36619,2018-03-30 02:38:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,984,0,0,0,,,
36623,2018-03-30 02:36:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.1,0,0,0,,,
36625,2018-03-30 02:34:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,984.1,0,0,0,,,
36627,2018-03-30 02:33:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.1,0,0,0,,,
36629,2018-03-30 02:31:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,984.1,0,0,0,,,
36634,2018-03-30 02:29:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.1,0,0,0,,,
36635,2018-03-30 02:28:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.1,0,0,0,,,
36638,2018-03-30 02:26:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.1,0,0,0,,,
36640,2018-03-30 02:24:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.1,0,0,0,,,
36642,2018-03-30 02:23:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.5,984.2,0,0,0,,,
36644,2018-03-30 02:21:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.2,0,0,0,,,
36646,2018-03-30 02:19:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 26, 21.7,984.2,0,0,0,,,
36649,2018-03-30 02:18:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.1,0,0,0,,,
36652,2018-03-30 02:16:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.1,0,0,0,,,
36653,2018-03-30 02:14:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.2,0,0,0,,,
36654,2018-03-30 02:13:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 26.1, 21.7,984.2,0,0,0,,,
36657,2018-03-30 02:11:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.6,984.2,0,0,0,,,
36662,2018-03-30 02:09:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,984.2,0,0,0,,,
36663,2018-03-30 02:08:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.2,0,0,0,,,
36681,2018-04-05 22:09:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 23, 22.6,1016.8,5,6,4,,,
36684,2018-04-05 22:07:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 22.9, 23.1,1016.7,5,5,4,,,
36689,2018-04-05 22:06:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 22.8, 22.7,1016.8,5,6,4,,,
36690,2018-04-05 22:04:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 22.8, 22.7,1016.7,5,5,4,,,
36694,2018-04-05 22:03:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 22.5, 22.7,1016.7,5,5,4,,,
36699,2018-04-05 22:01:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 22.4, 22.9,1016.7,5,5,4,,,
36708,2018-03-30 02:06:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,984.3,0,0,0,,,
36711,2018-03-30 02:04:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.2,0,0,0,,,
36713,2018-03-30 02:03:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.7,984.3,0,0,0,,,
36717,2018-03-30 02:01:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.6,984.3,0,0,0,,,
36722,2018-03-30 00:49:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,984.8,0,0,0,,,
36725,2018-03-30 00:48:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,984.8,0,0,0,,,
36728,2018-03-30 00:46:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.7,984.8,0,0,0,,,
36731,2018-03-30 00:44:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,984.9,0,0,0,,,
36732,2018-03-30 00:43:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.8,984.8,0,0,0,,,
36736,2018-03-30 00:41:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,984.9,0,0,0,,,
36740,2018-03-30 00:39:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,984.9,0,0,0,,,
36743,2018-03-30 00:38:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.7,984.9,0,0,0,,,
36746,2018-03-30 00:36:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,984.9,0,0,0,,,
36750,2018-03-30 00:34:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,984.9,0,0,0,,,
36755,2018-03-30 00:33:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985,0,0,0,,,
36756,2018-03-30 00:31:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.8,985,0,0,0,,,
36760,2018-03-30 00:29:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,984.9,0,0,0,,,
36763,2018-03-30 00:28:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.8,985,0,0,0,,,
36767,2018-03-30 00:26:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.8,985,0,0,0,,,
36769,2018-03-30 00:24:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.8,984.9,0,0,0,,,
36772,2018-03-30 00:23:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.7,985,0,0,0,,,
36775,2018-03-30 00:21:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.7,985.1,0,0,0,,,
36781,2018-03-30 00:19:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.1,0,0,0,,,
36784,2018-03-30 00:18:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.8,985,0,1,0,,,
36787,2018-03-30 00:16:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.7,985.1,0,1,0,,,
36793,2018-03-30 00:14:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,985.1,0,0,0,,,
36796,2018-03-30 00:13:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,985.1,0,0,0,,,
36798,2018-03-30 00:11:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985,0,0,0,,,
36803,2018-03-30 00:09:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.1,0,0,0,,,
36808,2018-03-30 00:08:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.1,0,0,0,,,
36809,2018-03-30 00:06:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.1,0,0,0,,,
36813,2018-03-30 00:04:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985,0,0,0,,,
36817,2018-03-30 00:03:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.9,985.1,0,0,0,,,
36824,2018-03-30 00:01:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985,0,0,0,,,
36826,2018-03-29 23:59:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.8,985.2,0,0,0,,,
36829,2018-03-29 23:58:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.7,985.1,0,0,0,,,
36831,2018-03-29 23:56:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.1,0,1,0,,,
36835,2018-03-29 23:54:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.1,0,0,0,,,
36840,2018-03-29 23:53:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.2,0,0,0,,,
36843,2018-03-29 23:51:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.9,985.2,0,0,0,,,
36845,2018-03-29 23:49:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.8,985.1,0,0,0,,,
36849,2018-03-29 23:48:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.9,985.1,0,0,0,,,
36853,2018-03-29 23:46:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.8,985.1,0,0,0,,,
36856,2018-03-29 23:44:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.8,985.1,0,1,0,,,
36860,2018-03-29 23:43:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.1,0,0,0,,,
36862,2018-03-29 23:41:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.7, 21.8,985.1,0,0,0,,,
36866,2018-03-29 23:39:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.1,0,0,0,,,
36868,2018-03-29 23:38:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.1,0,0,0,,,
36871,2018-03-29 23:36:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,985.1,0,0,0,,,
36875,2018-03-29 23:34:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,985.2,0,0,0,,,
36879,2018-03-29 23:33:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.7,985.1,0,0,0,,,
36885,2018-03-29 23:31:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.2,0,0,0,,,
36886,2018-03-29 23:29:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.3,0,0,0,,,
36892,2018-04-05 22:17:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 23.5, 22.3,1016.8,7,9,5,,,
36896,2018-04-05 22:15:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 23.3, 22.4,1016.8,8,10,6,,,
36902,2018-04-05 22:14:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 23.3, 22.4,1016.8,8,8,6,,,
36907,2018-04-05 22:12:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 23.2, 22.6,1016.8,7,8,5,,,
36909,2018-04-05 22:11:00+02, 35669077133271345, AirParif6, 48.8667106628, 2.33335995674, 0, 23.1, 22.5,1016.8,5,5,4,,,
36911,2018-03-29 23:28:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.2,0,0,0,,,
36913,2018-03-29 23:26:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.2,0,0,0,,,
36916,2018-03-29 23:24:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.2,0,0,0,,,
36920,2018-03-29 23:23:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.9, 21.8,985.2,0,0,0,,,
36922,2018-03-29 23:21:00+02, 35669077133271345, AirParif6, 45.7843704224, 1.54294002056, 0, 25.8, 21.8,985.2,0,0,0,,,
