Sep = ,
"Delimiter = ,"
AethLabs
Device ID = AE51-S0-114-0903
Application version = 2.2.4.0
Flow = 149 ml/min
Timebase = 60 s
Start date = 2018/06/19
Start time = 07:40:00
Original date format = yyyy/MM/dd
Original time format = hh:mm:ss
Flow units = ml/min
PCB temp units = deg C
Battery units = %
BC units = ng/m^3

Date,Time,Ref,Sen,ATN,Flow,PCB temp,Status,Battery,BC
2018/06/20,05:28:00,823113,675925,"19,701",149,31,0,100,1457
2018/06/20,05:29:00,823217,675757,"19,739",149,31,0,100,1429
2018/06/20,05:30:00,823302,675579,"19,775",149,31,0,100,1398
2018/06/20,05:31:00,823364,675385,"19,812",150,31,0,100,1373
2018/06/20,05:32:00,823424,675187,"19,848",149,31,0,100,1396
2018/06/20,05:33:00,823423,674937,"19,885",148,31,0,100,1417
2018/06/20,05:34:00,823467,674729,"19,921",150,31,0,100,1369
2018/06/20,05:35:00,823502,674514,"19,957",149,31,0,100,1377
2018/06/20,05:36:00,823528,674300,"19,992",149,31,0,100,1330
2018/06/20,05:37:00,823607,674127,"20,027",149,31,0,100,1344
2018/06/20,05:38:00,823669,673933,"20,064",149,31,0,100,1384
2018/06/20,05:39:00,823714,673729,"20,100",148,31,0,100,1372
2018/06/20,05:40:00,823724,673493,"20,136",149,31,0,100,1382
2018/06/20,05:41:00,823735,673253,"20,173",149,30,0,100,1410
2018/06/20,05:42:00,823846,673100,"20,209",149,30,0,100,1380
2018/06/20,05:43:00,823819,672844,"20,244",149,30,0,100,1325
2018/06/20,05:44:00,823885,672656,"20,280",149,30,0,100,1371
2018/06/20,05:45:00,823882,672414,"20,315",149,30,0,100,1358
2018/06/20,05:46:00,823921,672203,"20,351",149,30,0,100,1377
2018/06/20,05:47:00,823920,671930,"20,392",149,30,0,100,1544
2018/06/20,05:48:00,823925,671675,"20,430",149,30,0,100,1470
2018/06/20,05:49:00,823917,671418,"20,468",149,30,0,100,1422
2018/06/20,05:50:00,823876,671139,"20,504",149,30,0,100,1395
2018/06/20,05:51:00,823907,670909,"20,542",149,30,0,100,1450
2018/06/20,05:52:00,823923,670665,"20,581",149,30,0,100,1461
2018/06/20,05:53:00,823917,670339,"20,629",149,30,0,100,1826
2018/06/20,05:54:00,823923,670039,"20,674",149,30,0,100,1734
2018/06/20,05:55:00,823898,669669,"20,726",149,30,0,100,1990
2018/06/20,05:56:00,823857,669259,"20,783",149,30,0,100,2145
2018/06/20,05:57:00,823843,668849,"20,842",149,30,0,100,2271
2018/06/20,05:58:00,823859,668473,"20,900",149,30,0,100,2218
2018/06/20,05:59:00,823751,668003,"20,958",149,31,0,100,2181
2018/06/20,06:00:00,823762,667867,"20,979",149,31,0,100,827
2018/06/20,06:01:00,823759,667681,"21,007",149,31,0,100,1048
2018/06/20,06:02:00,823696,667450,"21,034",149,31,0,100,1028
2018/06/20,06:03:00,823686,667230,"21,065",149,31,0,100,1210
2018/06/20,06:04:00,823677,666958,"21,105",149,31,0,100,1513
2018/06/20,06:05:00,823650,666724,"21,137",149,31,0,100,1213
2018/06/20,06:06:00,823646,666489,"21,172",149,31,0,100,1325
2018/06/20,06:07:00,823659,666266,"21,207",149,31,0,100,1336
2018/06/20,06:08:00,823612,665996,"21,242",149,31,0,100,1328
2018/06/20,06:09:00,823586,665722,"21,280",149,31,0,100,1448
2018/06/20,06:10:00,823642,665522,"21,316",149,31,0,100,1405
2018/06/20,06:11:00,823609,665256,"21,352",149,31,0,100,1371
2018/06/20,06:12:00,823605,665010,"21,389",149,31,0,100,1391
2018/06/20,06:13:00,823535,664691,"21,428",149,31,0,100,1505
2018/06/20,06:14:00,823532,664441,"21,466",149,31,0,100,1420
2018/06/20,06:15:00,823494,664174,"21,501",149,31,0,100,1356
2018/06/20,06:16:00,823514,663937,"21,539",149,31,0,100,1453
2018/06/20,06:17:00,823590,663728,"21,580",149,30,0,100,1552
2018/06/20,06:18:00,823578,663460,"21,619",149,30,0,100,1484
2018/06/20,06:19:00,823585,663216,"21,657",149,30,0,100,1435
2018/06/20,06:20:00,823609,662938,"21,701",149,30,0,100,1709
2018/06/20,06:21:00,823683,662557,"21,768",149,30,0,100,2534
2018/06/20,06:22:00,823680,662039,"21,846",149,30,0,100,2968
2018/06/20,06:23:00,823772,661197,"21,984",149,30,0,100,5277
2018/06/20,06:24:00,823766,660662,"22,064",149,30,0,100,3058
2018/06/20,06:25:00,823824,660378,"22,114",149,30,0,100,1907
2018/06/20,06:26:00,823937,660189,"22,157",149,30,0,100,1614
2018/06/20,06:27:00,823985,659974,"22,195",149,30,0,100,1464
2018/06/20,06:28:00,824032,659773,"22,231",149,30,0,100,1379
2018/06/20,06:29:00,824088,659494,"22,280",149,30,0,100,1871
2018/06/20,06:30:00,824235,659241,"22,337",149,30,0,100,2143
2018/06/20,06:31:00,824257,658775,"22,410",149,30,0,100,2797
2018/06/20,06:32:00,824299,658220,"22,499",149,30,0,100,3407
2018/06/20,06:33:00,824407,657524,"22,618",149,29,0,100,4532
2018/06/20,06:34:00,824409,656520,"22,771",149,29,0,100,5835
2018/06/20,06:35:00,824495,655314,"22,966",149,29,0,100,7407
2018/06/20,06:36:00,824537,654075,"23,160",149,29,0,100,7408
2018/06/20,06:37:00,824552,652887,"23,344",149,29,0,100,7000
2018/06/20,06:38:00,824558,651614,"23,540",149,29,0,100,7468
2018/06/20,06:39:00,824556,650441,"23,719",149,29,0,100,6859
2018/06/20,06:40:00,824601,649464,"23,875",149,29,0,100,5938
2018/06/20,06:41:00,824648,648552,"24,021",149,29,0,100,5574
2018/06/20,06:42:00,824670,647655,"24,163",149,29,0,100,5378
2018/06/20,06:43:00,824726,646758,"24,308",149,29,0,100,5542
2018/06/20,06:44:00,824729,645919,"24,438",149,29,0,100,4962
2018/06/20,06:45:00,824809,645213,"24,557",148,29,0,100,4569
2018/06/20,06:46:00,824806,644470,"24,672",149,29,0,100,4378
2018/06/20,06:47:00,824831,643830,"24,774",149,29,0,100,3903
2018/06/20,06:48:00,824824,643100,"24,887",149,29,0,100,4292
2018/06/20,06:49:00,824806,642443,"24,987",149,29,0,100,3813
2018/06/20,06:50:00,824876,642192,"25,035",149,29,0,100,1813
2018/06/20,06:51:00,824757,641955,"25,057",149,29,0,100,857
2018/06/20,06:52:00,824805,641846,"25,080",149,29,0,100,869
2018/06/20,06:53:00,824838,641715,"25,104",149,29,0,100,931
2018/06/20,06:54:00,824840,641548,"25,131",149,29,0,100,1001
2018/06/20,06:55:00,824885,641416,"25,157",149,29,0,100,992
2018/06/20,06:56:00,824890,641243,"25,184",149,29,0,100,1051
2018/06/20,06:57:00,816395,634672,"25,179",150,31,0,100,-195
